customer_id,last_order_date,order_count,lifetime_value,days_since_last_order,is_churned
6753,2013-06-28,4,2776.0,4369.0,1
6774,2013-06-28,3,2751.0,4369.0,1
7628,2013-06-28,4,3027.0,4369.0,1
9718,2013-06-28,4,3240.0,4369.0,1
2812,2013-06-28,3,3001.0,4369.0,1
17152,2013-06-28,1,5.0,4369.0,1
16564,2013-06-28,4,84.0,4369.0,1
15065,2013-06-28,2,49.0,4369.0,1
13939,2013-06-28,3,39.0,4369.0,1
13752,2013-06-28,3,147.0,4369.0,1
11099,2013-06-28,3,70.0,4369.0,1
8232,2013-06-28,1,70.0,4369.0,1
17261,2013-06-28,2,7.0,4369.0,1
13817,2013-06-28,1,5.0,4369.0,1
2925,2013-06-28,2,30.0,4369.0,1
1740,2013-06-28,1,35.0,4369.0,1
10129,2013-06-28,1,5.0,4369.0,1
10865,2013-06-28,2,29.0,4369.0,1
8499,2013-06-28,3,31.0,4369.0,1
16843,2013-06-28,2,23.0,4369.0,1
9925,2013-06-28,3,70.0,4369.0,1
11553,2013-06-28,1,21.0,4369.0,1
14649,2013-06-28,1,5.0,4369.0,1
17455,2013-06-28,3,89.0,4369.0,1
848,2013-11-15,4,125.0,4229.0,1
1512,2013-06-28,1,9.0,4369.0,1
3579,2013-06-28,3,848.0,4369.0,1
814,2013-06-28,3,5953.0,4369.0,1
3298,2013-06-28,4,3335.0,4369.0,1
956,2013-06-28,3,5953.0,4369.0,1
3598,2013-10-21,7,4803.0,4254.0,1
251,2013-08-06,11,7115.0,4330.0,1
8959,2013-06-28,4,6056.0,4369.0,1
13373,2013-06-28,3,3356.0,4369.0,1
446,2013-06-28,5,8098.0,4369.0,1
1115,2013-06-28,5,4719.0,4369.0,1
14397,2013-06-28,3,2398.0,4369.0,1
14431,2013-06-28,2,2419.0,4369.0,1
11183,2013-06-28,4,6006.0,4369.0,1
13521,2013-06-28,3,2462.0,4369.0,1
13633,2013-06-28,5,2483.0,4369.0,1
8528,2013-06-28,5,1219.0,4369.0,1
9192,2013-06-28,4,1143.0,4369.0,1
5956,2013-06-28,3,1760.0,4369.0,1
6466,2013-06-28,4,1765.0,4369.0,1
11624,2013-06-28,3,554.0,4369.0,1
612,2013-06-29,2,5873.0,4368.0,1
3186,2013-07-31,13,9524.0,4336.0,1
1487,2013-07-06,7,5652.0,4361.0,1
5682,2013-07-09,4,69.0,4358.0,1
13887,2013-06-29,3,80.0,4368.0,1
9632,2013-06-29,4,72.0,4368.0,1
9156,2013-06-29,2,60.0,4368.0,1
6299,2013-08-09,5,175.0,4327.0,1
16717,2013-06-29,2,7.0,4368.0,1
2614,2013-07-02,4,105.0,4365.0,1
6069,2014-01-08,3,93.0,4175.0,1
1666,2013-09-27,6,74.0,4278.0,1
5628,2013-06-29,3,65.0,4368.0,1
6848,2013-06-29,2,4144.0,4368.0,1
6842,2013-06-29,4,2804.0,4368.0,1
12927,2013-06-29,1,2443.0,4368.0,1
3138,2013-06-29,3,4397.0,4368.0,1
1858,2013-06-29,4,4384.0,4368.0,1
2073,2014-01-07,2,155.0,4176.0,1
14007,2013-06-29,2,30.0,4368.0,1
14375,2013-06-29,3,72.0,4368.0,1
12181,2013-06-29,3,152.0,4368.0,1
10369,2013-06-29,2,15.0,4368.0,1
10453,2013-06-29,3,50.0,4368.0,1
8655,2013-06-29,2,79.0,4368.0,1
16429,2013-06-29,2,94.0,4368.0,1
7653,2013-06-29,2,14.0,4368.0,1
3628,2013-06-29,2,7.0,4368.0,1
5933,2013-09-02,4,14.0,4303.0,1
4460,2013-06-29,3,35.0,4368.0,1
6858,2013-06-29,1,25.0,4368.0,1
5187,2013-06-29,3,65.0,4368.0,1
1499,2013-06-29,2,40.0,4368.0,1
8823,2013-06-29,3,37.0,4368.0,1
5043,2013-06-29,1,25.0,4368.0,1
17547,2013-06-29,2,120.0,4368.0,1
13858,2013-06-29,1,5.0,4368.0,1
2689,2013-06-29,2,27.0,4368.0,1
8273,2013-06-29,2,14.0,4368.0,1
7041,2013-06-29,3,194.0,4368.0,1
1957,2013-10-26,5,108.0,4249.0,1
1147,2013-11-08,6,227.0,4236.0,1
1417,2013-06-29,2,40.0,4368.0,1
5674,2013-06-29,4,2466.0,4368.0,1
11996,2013-06-29,5,6060.0,4368.0,1
3415,2013-06-29,5,1793.0,4368.0,1
2950,2013-06-29,4,4549.0,4368.0,1
2906,2013-06-29,4,4549.0,4368.0,1
798,2013-06-29,6,5972.0,4368.0,1
779,2013-06-29,2,5873.0,4368.0,1
15966,2013-06-29,3,776.0,4368.0,1
12349,2013-06-29,5,4167.0,4368.0,1
6309,2013-06-29,2,6021.0,4368.0,1
8976,2013-06-29,3,6056.0,4368.0,1
14053,2013-06-29,3,2155.0,4368.0,1
11578,2013-06-29,3,2743.0,4368.0,1
11573,2013-06-29,4,2997.0,4368.0,1
16360,2013-06-29,3,1344.0,4368.0,1
102,2013-06-29,7,8262.0,4368.0,1
14868,2013-06-29,2,5784.0,4368.0,1
12177,2013-06-29,1,540.0,4368.0,1
8124,2013-06-29,2,1170.0,4368.0,1
15938,2013-06-29,4,619.0,4368.0,1
15914,2013-06-29,4,608.0,4368.0,1
17447,2013-06-29,3,2398.0,4368.0,1
7260,2013-06-30,2,31.0,4367.0,1
9455,2013-06-30,2,23.0,4367.0,1
10240,2013-06-30,2,7.0,4367.0,1
12431,2013-06-30,1,5.0,4367.0,1
16149,2013-06-30,2,79.0,4367.0,1
6253,2013-09-28,3,93.0,4277.0,1
4051,2013-06-30,4,4206.0,4367.0,1
11309,2013-06-30,4,1769.0,4367.0,1
1860,2013-10-16,6,5666.0,4259.0,1
892,2013-06-30,4,110.0,4367.0,1
17809,2013-06-30,1,25.0,4367.0,1
307,2013-09-07,3,42.0,4298.0,1
15274,2013-06-30,3,60.0,4367.0,1
16478,2013-06-30,2,23.0,4367.0,1
12792,2013-06-30,3,72.0,4367.0,1
8710,2013-12-24,6,197.0,4190.0,1
12695,2013-06-30,3,70.0,4367.0,1
12012,2013-06-30,2,15.0,4367.0,1
8780,2013-06-30,1,70.0,4367.0,1
11013,2013-06-30,2,15.0,4367.0,1
7084,2013-06-30,3,90.0,4367.0,1
6397,2013-06-30,2,13.0,4367.0,1
3752,2013-06-30,2,7.0,4367.0,1
3997,2013-06-30,1,22.0,4367.0,1
7156,2014-01-07,7,135.0,4176.0,1
1412,2013-10-17,3,160.0,4258.0,1
2165,2013-06-30,4,101.0,4367.0,1
5748,2013-06-30,3,2480.0,4367.0,1
3487,2013-06-30,4,3310.0,4367.0,1
9237,2013-06-30,2,5279.0,4367.0,1
12432,2013-06-30,4,4158.0,4367.0,1
9261,2013-06-30,3,5314.0,4367.0,1
9247,2013-06-30,4,6035.0,4367.0,1
2626,2013-10-29,6,6962.0,4246.0,1
2542,2013-06-30,9,6536.0,4367.0,1
11467,2013-06-30,2,549.0,4367.0,1
18083,2013-06-30,1,742.0,4367.0,1
4147,2013-07-13,6,162.0,4354.0,1
10188,2013-07-01,2,32.0,4366.0,1
7493,2013-08-03,4,218.0,4333.0,1
9263,2013-07-01,3,27.0,4366.0,1
17944,2013-07-01,3,50.0,4366.0,1
3320,2013-12-05,5,138.0,4209.0,1
1372,2013-11-25,7,213.0,4219.0,1
6849,2013-07-01,3,3918.0,4366.0,1
14446,2013-07-01,2,1736.0,4366.0,1
10684,2013-07-01,3,1779.0,4366.0,1
5423,2013-07-01,3,4633.0,4366.0,1
685,2013-12-12,3,94.0,4202.0,1
16066,2013-07-01,3,69.0,4366.0,1
13395,2013-07-01,2,37.0,4366.0,1
14968,2013-07-01,2,30.0,4366.0,1
11240,2013-07-01,2,32.0,4366.0,1
8865,2013-07-01,1,70.0,4366.0,1
8877,2013-07-01,2,79.0,4366.0,1
15803,2013-07-01,1,5.0,4366.0,1
5721,2013-07-01,2,40.0,4366.0,1
3410,2013-07-01,2,86.0,4366.0,1
2738,2013-07-01,4,39.0,4366.0,1
5301,2013-12-20,4,112.0,4194.0,1
1498,2013-07-01,3,42.0,4366.0,1
11673,2013-07-01,2,29.0,4366.0,1
6817,2013-07-01,3,37.0,4366.0,1
9136,2013-07-01,3,70.0,4366.0,1
5294,2013-07-01,1,5.0,4366.0,1
10817,2013-07-01,3,83.0,4366.0,1
12920,2013-07-01,3,58.0,4366.0,1
1564,2013-07-01,4,119.0,4366.0,1
281,2013-08-08,4,77.0,4328.0,1
202,2013-09-09,6,181.0,4296.0,1
1612,2013-12-04,4,67.0,4210.0,1
3581,2013-07-01,2,1468.0,4366.0,1
3582,2013-07-01,6,1562.0,4366.0,1
3457,2013-07-01,4,3406.0,4366.0,1
3421,2013-07-01,2,3320.0,4366.0,1
1042,2013-07-01,6,5998.0,4366.0,1
14128,2013-07-01,3,2174.0,4366.0,1
2649,2013-12-22,5,6765.0,4192.0,1
18202,2013-07-01,4,4334.0,4366.0,1
13685,2013-07-01,2,2393.0,4366.0,1
9684,2013-07-01,2,1736.0,4366.0,1
100,2013-07-01,9,8216.0,4366.0,1
18085,2013-07-01,1,742.0,4366.0,1
465,2013-07-01,7,8128.0,4366.0,1
16516,2013-07-01,1,540.0,4366.0,1
1140,2013-12-20,4,103.0,4194.0,1
123,2013-08-22,3,43.0,4314.0,1
2151,2013-08-05,5,89.0,4331.0,1
7271,2013-07-11,3,95.0,4356.0,1
5437,2013-07-02,5,4697.0,4365.0,1
1624,2013-10-05,7,5630.0,4270.0,1
3430,2013-08-16,6,8394.0,4320.0,1
87,2013-12-21,6,153.0,4193.0,1
16610,2013-07-02,3,36.0,4365.0,1
17254,2013-07-02,2,14.0,4365.0,1
3266,2014-01-05,9,215.0,4178.0,1
14195,2013-07-02,1,33.0,4365.0,1
16459,2013-07-02,3,69.0,4365.0,1
15688,2013-07-02,1,25.0,4365.0,1
6700,2013-07-02,3,68.0,4365.0,1
14329,2013-07-02,3,90.0,4365.0,1
14003,2013-07-02,1,5.0,4365.0,1
12369,2013-07-02,1,5.0,4365.0,1
4940,2013-07-02,2,40.0,4365.0,1
3376,2013-07-02,2,40.0,4365.0,1
9741,2013-09-11,5,141.0,4294.0,1
3255,2013-07-02,3,81.0,4365.0,1
3943,2013-07-02,1,5.0,4365.0,1
5315,2013-07-02,4,112.0,4365.0,1
5944,2013-07-02,3,38.0,4365.0,1
10523,2013-07-02,4,124.0,4365.0,1
9975,2013-07-02,3,126.0,4365.0,1
15916,2013-07-02,2,59.0,4365.0,1
4156,2013-07-02,6,3149.0,4365.0,1
3649,2013-07-02,4,3024.0,4365.0,1
3485,2013-07-02,5,3345.0,4365.0,1
1080,2013-07-02,8,6008.0,4365.0,1
938,2013-07-02,4,5888.0,4365.0,1
3450,2013-07-02,3,3355.0,4365.0,1
1783,2013-07-02,4,2401.0,4365.0,1
6185,2013-08-17,8,7253.0,4319.0,1
6735,2013-07-02,2,4698.0,4365.0,1
13586,2013-07-02,5,3366.0,4365.0,1
13485,2013-07-02,2,3563.0,4365.0,1
2123,2013-11-27,7,6871.0,4217.0,1
1987,2013-07-02,8,4823.0,4365.0,1
2560,2013-07-02,7,6508.0,4365.0,1
11675,2013-07-02,2,575.0,4365.0,1
2051,2013-11-06,5,5651.0,4238.0,1
16501,2013-07-02,5,1372.0,4365.0,1
16513,2013-07-02,1,540.0,4365.0,1
9616,2013-07-03,5,6060.0,4364.0,1
9617,2013-07-03,5,6093.0,4364.0,1
3234,2013-07-26,3,79.0,4341.0,1
5711,2013-12-27,4,91.0,4187.0,1
12647,2013-07-03,2,14.0,4364.0,1
6251,2014-01-01,4,98.0,4182.0,1
5017,2013-10-14,7,118.0,4261.0,1
6897,2013-07-03,6,3044.0,4364.0,1
14445,2013-07-03,2,1755.0,4364.0,1
10072,2013-07-03,3,2534.0,4364.0,1
3141,2013-07-03,3,4397.0,4364.0,1
4924,2013-12-12,8,6592.0,4202.0,1
126,2013-07-03,7,79.0,4364.0,1
1204,2014-01-05,12,200.0,4178.0,1
12562,2013-07-03,1,30.0,4364.0,1
11776,2013-07-03,3,37.0,4364.0,1
643,2014-01-24,15,481.0,4159.0,1
4573,2013-10-14,5,105.0,4261.0,1
5987,2013-07-03,2,69.0,4364.0,1
4517,2013-07-03,2,7.0,4364.0,1
14158,2013-07-03,2,7.0,4364.0,1
3537,2013-07-03,2,69.0,4364.0,1
4443,2013-07-03,3,94.0,4364.0,1
1445,2014-01-25,11,293.0,4158.0,1
861,2013-11-12,2,70.0,4232.0,1
2230,2013-07-03,1,22.0,4364.0,1
8720,2013-07-03,5,660.0,4364.0,1
3465,2013-07-03,4,3357.0,4364.0,1
16007,2013-07-03,2,750.0,4364.0,1
16119,2013-07-03,2,777.0,4364.0,1
5425,2013-10-05,4,5739.0,4270.0,1
6731,2013-07-03,5,4751.0,4364.0,1
2124,2013-10-29,5,6765.0,4246.0,1
2136,2013-11-17,5,6773.0,4227.0,1
18222,2013-07-03,2,4320.0,4364.0,1
12218,2013-07-03,3,563.0,4364.0,1
8988,2013-07-03,5,4564.0,4364.0,1
9395,2013-07-03,4,1158.0,4364.0,1
6568,2013-07-03,2,1710.0,4364.0,1
16796,2013-07-03,2,1174.0,4364.0,1
6234,2013-07-03,2,4347.0,4364.0,1
8579,2013-12-06,4,91.0,4208.0,1
11942,2013-07-04,2,59.0,4363.0,1
15144,2013-07-04,2,124.0,4363.0,1
18189,2013-07-04,3,70.0,4363.0,1
3218,2013-07-04,5,139.0,4363.0,1
10546,2013-07-04,4,1631.0,4363.0,1
2562,2013-07-04,4,4393.0,4363.0,1
4638,2013-10-08,8,7000.0,4267.0,1
4087,2013-08-23,9,6959.0,4313.0,1
4119,2013-08-20,5,8301.0,4316.0,1
668,2013-12-19,3,91.0,4195.0,1
16638,2013-07-04,3,69.0,4363.0,1
17233,2013-07-04,3,143.0,4363.0,1
12690,2013-07-04,3,44.0,4363.0,1
13962,2013-07-04,3,72.0,4363.0,1
7450,2013-07-04,5,101.0,4363.0,1
12688,2013-07-04,1,30.0,4363.0,1
9350,2013-07-04,1,70.0,4363.0,1
8019,2013-07-04,2,134.0,4363.0,1
12555,2013-07-04,1,5.0,4363.0,1
8083,2013-07-04,2,40.0,4363.0,1
10534,2013-07-04,4,40.0,4363.0,1
9134,2013-07-04,2,29.0,4363.0,1
10078,2013-07-04,2,23.0,4363.0,1
17571,2013-07-04,2,68.0,4363.0,1
11702,2013-07-04,2,58.0,4363.0,1
14542,2013-07-04,1,21.0,4363.0,1
3785,2013-12-05,5,156.0,4209.0,1
236,2014-01-05,6,138.0,4178.0,1
1181,2013-07-04,4,5930.0,4363.0,1
1079,2013-07-04,4,5975.0,4363.0,1
4491,2013-11-14,7,4813.0,4230.0,1
12424,2013-07-04,3,3937.0,4363.0,1
9610,2013-07-04,6,6117.0,4363.0,1
14214,2013-07-04,5,2184.0,4363.0,1
2651,2013-12-28,5,6768.0,4186.0,1
12731,2013-07-04,3,4828.0,4363.0,1
12732,2013-07-04,3,4828.0,4363.0,1
13958,2013-07-04,2,777.0,4363.0,1
12830,2013-07-04,3,4802.0,4363.0,1
15201,2013-07-04,3,2757.0,4363.0,1
7477,2013-07-04,5,617.0,4363.0,1
12266,2013-07-04,4,563.0,4363.0,1
12184,2013-07-04,2,549.0,4363.0,1
7476,2013-07-04,5,617.0,4363.0,1
11734,2013-07-04,2,549.0,4363.0,1
6522,2013-07-04,2,1751.0,4363.0,1
13101,2013-07-04,4,1169.0,4363.0,1
3671,2013-07-04,4,2919.0,4363.0,1
9283,2013-07-05,3,37.0,4362.0,1
11177,2013-07-05,4,101.0,4362.0,1
15165,2013-07-05,1,70.0,4362.0,1
1998,2013-11-08,8,118.0,4236.0,1
1691,2014-01-21,6,197.0,4162.0,1
14267,2013-07-05,2,58.0,4362.0,1
370,2013-12-27,4,119.0,4187.0,1
6903,2013-07-05,4,4158.0,4362.0,1
1387,2013-07-05,5,4497.0,4362.0,1
2563,2013-07-05,2,4369.0,4362.0,1
4098,2013-08-03,9,8377.0,4333.0,1
1069,2013-11-26,3,94.0,4218.0,1
17226,2013-07-05,3,60.0,4362.0,1
12797,2013-07-05,2,37.0,4362.0,1
13286,2013-07-05,1,33.0,4362.0,1
1166,2013-07-05,13,280.0,4362.0,1
5214,2013-10-12,6,155.0,4263.0,1
7381,2013-07-05,2,13.0,4362.0,1
7945,2013-12-19,5,147.0,4195.0,1
5050,2013-07-05,2,40.0,4362.0,1
4681,2013-07-05,1,5.0,4362.0,1
3544,2013-07-05,3,42.0,4362.0,1
5267,2013-07-05,3,64.0,4362.0,1
6952,2013-07-05,2,27.0,4362.0,1
6712,2013-07-05,3,70.0,4362.0,1
6810,2013-07-05,5,205.0,4362.0,1
8374,2013-07-05,3,90.0,4362.0,1
1135,2013-10-09,5,97.0,4266.0,1
5295,2013-07-05,2,14.0,4362.0,1
18440,2013-07-05,2,23.0,4362.0,1
6372,2013-12-10,7,152.0,4204.0,1
1979,2013-07-05,4,50.0,4362.0,1
1789,2013-07-05,2,57.0,4362.0,1
564,2013-07-05,1,54.0,4362.0,1
1967,2013-07-05,3,107.0,4362.0,1
4851,2013-12-11,4,4813.0,4203.0,1
3435,2013-07-05,4,3396.0,4362.0,1
4049,2013-12-01,6,6690.0,4213.0,1
14216,2013-07-05,3,2155.0,4362.0,1
13478,2013-07-05,2,3302.0,4362.0,1
6729,2013-07-05,5,4729.0,4362.0,1
2118,2013-11-09,6,6831.0,4235.0,1
2131,2013-11-19,5,6797.0,4225.0,1
18204,2013-07-05,4,4334.0,4362.0,1
15013,2013-07-05,3,5794.0,4362.0,1
11788,2013-07-05,4,620.0,4362.0,1
13048,2013-07-05,2,1174.0,4362.0,1
16824,2013-07-05,3,1164.0,4362.0,1
11481,2013-07-05,5,617.0,4362.0,1
15957,2013-07-05,4,608.0,4362.0,1
6233,2013-07-05,2,4347.0,4362.0,1
16514,2013-07-05,3,563.0,4362.0,1
16344,2013-07-06,3,133.0,4361.0,1
10372,2013-07-06,2,7.0,4361.0,1
4234,2013-09-19,2,60.0,4286.0,1
6832,2013-07-06,5,2750.0,4361.0,1
11596,2013-07-06,4,2520.0,4361.0,1
1616,2013-10-20,5,5663.0,4255.0,1
15249,2013-07-06,3,69.0,4361.0,1
16604,2013-07-06,4,93.0,4361.0,1
14258,2013-07-06,3,147.0,4361.0,1
4198,2014-01-17,10,192.0,4166.0,1
10271,2013-07-06,3,79.0,4361.0,1
17343,2013-07-06,1,70.0,4361.0,1
8246,2013-07-06,2,120.0,4361.0,1
11355,2013-07-06,2,40.0,4361.0,1
3744,2013-07-06,3,64.0,4361.0,1
3370,2013-07-06,2,46.0,4361.0,1
2865,2013-07-06,1,22.0,4361.0,1
3700,2013-07-06,2,79.0,4361.0,1
14327,2013-07-06,3,79.0,4361.0,1
11554,2013-07-06,3,49.0,4361.0,1
1753,2013-09-17,5,156.0,4288.0,1
13855,2013-07-06,2,23.0,4361.0,1
17891,2013-07-06,3,110.0,4361.0,1
1328,2013-07-06,2,14.0,4361.0,1
2194,2013-07-06,2,72.0,4361.0,1
386,2013-07-06,2,14.0,4361.0,1
9545,2013-07-06,3,2457.0,4361.0,1
1441,2013-07-06,4,5913.0,4361.0,1
3603,2013-07-06,6,3150.0,4361.0,1
1915,2013-07-06,2,2330.0,4361.0,1
3413,2013-07-06,2,3320.0,4361.0,1
9613,2013-07-06,5,6060.0,4361.0,1
18176,2013-07-06,4,4334.0,4361.0,1
15019,2013-07-06,4,5869.0,4361.0,1
13677,2013-07-06,4,2462.0,4361.0,1
13684,2013-07-06,2,2393.0,4361.0,1
10622,2013-07-06,5,2616.0,4361.0,1
7648,2013-07-06,3,599.0,4361.0,1
15322,2013-07-06,4,1554.0,4361.0,1
9530,2013-07-06,2,1174.0,4361.0,1
9388,2013-07-06,3,1194.0,4361.0,1
9401,2013-07-06,1,1120.0,4361.0,1
9435,2013-07-06,2,1170.0,4361.0,1
6144,2013-07-06,3,1764.0,4361.0,1
11464,2013-07-06,2,575.0,4361.0,1
16867,2013-07-06,3,2398.0,4361.0,1
895,2013-07-06,9,8223.0,4361.0,1
763,2013-07-06,7,8228.0,4361.0,1
8619,2013-07-30,5,119.0,4337.0,1
11004,2013-07-07,2,57.0,4360.0,1
12079,2013-07-07,3,15.0,4360.0,1
12080,2013-07-07,2,7.0,4360.0,1
15146,2013-07-07,2,79.0,4360.0,1
14002,2013-07-07,3,50.0,4360.0,1
368,2013-11-25,4,86.0,4219.0,1
8609,2013-07-31,5,68.0,4336.0,1
13041,2013-07-07,4,2482.0,4360.0,1
1213,2013-07-07,2,5898.0,4360.0,1
4355,2013-08-07,6,8297.0,4329.0,1
1218,2013-07-07,2,5873.0,4360.0,1
1862,2013-07-07,5,4394.0,4360.0,1
17147,2013-07-07,3,60.0,4360.0,1
15813,2013-07-07,3,58.0,4360.0,1
15129,2013-07-07,3,69.0,4360.0,1
13932,2013-07-07,2,37.0,4360.0,1
14899,2013-07-07,3,39.0,4360.0,1
12791,2013-07-07,4,47.0,4360.0,1
14967,2013-07-07,2,27.0,4360.0,1
13519,2013-07-07,2,37.0,4360.0,1
13644,2013-07-07,2,35.0,4360.0,1
10426,2013-07-07,1,10.0,4360.0,1
9478,2013-07-07,3,69.0,4360.0,1
17360,2013-07-07,2,79.0,4360.0,1
7928,2013-08-17,4,89.0,4319.0,1
4298,2013-07-07,2,40.0,4360.0,1
2881,2013-07-07,2,72.0,4360.0,1
2246,2013-07-07,2,46.0,4360.0,1
9807,2013-07-07,2,27.0,4360.0,1
6082,2013-07-07,2,75.0,4360.0,1
3538,2013-07-07,3,42.0,4360.0,1
9966,2013-07-07,1,30.0,4360.0,1
9567,2013-07-07,2,27.0,4360.0,1
12968,2013-07-07,1,5.0,4360.0,1
13124,2013-07-07,2,7.0,4360.0,1
15419,2013-07-07,3,36.0,4360.0,1
14550,2013-07-07,2,7.0,4360.0,1
14504,2013-07-07,3,49.0,4360.0,1
705,2013-07-17,3,94.0,4350.0,1
693,2014-01-18,3,94.0,4165.0,1
1058,2013-07-07,3,87.0,4360.0,1
714,2013-11-21,6,192.0,4223.0,1
1629,2013-07-07,2,15.0,4360.0,1
398,2013-07-07,3,38.0,4360.0,1
3617,2013-07-07,3,1538.0,4360.0,1
3614,2013-07-07,5,1601.0,4360.0,1
4007,2013-07-07,2,2994.0,4360.0,1
3434,2013-07-07,3,3342.0,4360.0,1
4567,2013-12-07,10,4912.0,4207.0,1
17491,2013-07-07,4,778.0,4360.0,1
15976,2013-07-07,4,765.0,4360.0,1
17498,2013-07-07,3,776.0,4360.0,1
15992,2013-07-07,2,1265.0,4360.0,1
2652,2013-12-20,7,6812.0,4194.0,1
18205,2013-07-07,2,4320.0,4360.0,1
13956,2013-07-07,1,742.0,4360.0,1
13957,2013-07-07,2,751.0,4360.0,1
14963,2013-07-07,3,5819.0,4360.0,1
9542,2013-07-07,2,1174.0,4360.0,1
6565,2013-07-07,2,1736.0,4360.0,1
11473,2013-07-07,1,540.0,4360.0,1
11695,2013-07-07,2,575.0,4360.0,1
12325,2013-07-07,3,2731.0,4360.0,1
753,2013-12-06,8,138.0,4208.0,1
426,2013-12-21,15,10528.0,4193.0,1
4055,2013-07-08,5,4155.0,4359.0,1
14482,2013-07-08,2,2478.0,4359.0,1
15102,2013-07-08,1,25.0,4359.0,1
10252,2013-08-01,4,191.0,4335.0,1
1183,2013-10-22,6,87.0,4253.0,1
11026,2013-07-08,2,15.0,4359.0,1
10329,2013-07-08,3,50.0,4359.0,1
9486,2013-07-08,2,15.0,4359.0,1
4943,2013-09-21,7,192.0,4284.0,1
7821,2013-07-08,2,79.0,4359.0,1
7543,2013-07-08,2,124.0,4359.0,1
8150,2013-07-08,2,124.0,4359.0,1
6437,2013-07-08,1,5.0,4359.0,1
5774,2013-07-08,2,14.0,4359.0,1
6683,2013-07-08,2,69.0,4359.0,1
11016,2013-07-08,1,5.0,4359.0,1
3918,2013-07-08,3,64.0,4359.0,1
4166,2013-07-08,2,40.0,4359.0,1
2914,2013-07-08,3,107.0,4359.0,1
2655,2013-07-08,2,57.0,4359.0,1
3956,2013-08-16,3,104.0,4320.0,1
8926,2013-07-08,3,84.0,4359.0,1
14788,2013-07-08,3,27.0,4359.0,1
10912,2013-07-08,3,27.0,4359.0,1
1611,2013-09-16,5,102.0,4289.0,1
5564,2013-07-08,5,63.0,4359.0,1
16136,2013-07-08,3,43.0,4359.0,1
3600,2013-07-08,3,3054.0,4359.0,1
1180,2013-07-08,4,5913.0,4359.0,1
3658,2013-07-08,4,3076.0,4359.0,1
1109,2013-07-08,5,5946.0,4359.0,1
1904,2013-07-08,3,2332.0,4359.0,1
3453,2013-07-08,4,3377.0,4359.0,1
12437,2013-07-08,5,3951.0,4359.0,1
9449,2013-07-08,5,6044.0,4359.0,1
2133,2013-11-09,9,6881.0,4235.0,1
14866,2013-07-08,3,4644.0,4359.0,1
15056,2013-07-08,2,5784.0,4359.0,1
12239,2013-07-08,4,618.0,4359.0,1
15041,2013-07-08,3,3018.0,4359.0,1
11785,2013-07-08,2,564.0,4359.0,1
9423,2013-07-08,3,1134.0,4359.0,1
900,2013-07-08,7,8189.0,4359.0,1
17353,2013-07-08,4,563.0,4359.0,1
2955,2013-10-04,4,128.0,4271.0,1
7716,2013-12-05,4,124.0,4209.0,1
5166,2013-09-21,6,82.0,4284.0,1
16364,2013-07-09,3,133.0,4358.0,1
6078,2013-07-09,5,138.0,4358.0,1
15559,2013-07-09,2,6.0,4358.0,1
6502,2013-10-28,2,142.0,4247.0,1
7306,2013-10-09,6,161.0,4266.0,1
14463,2013-07-09,4,1765.0,4358.0,1
10541,2013-07-09,3,1602.0,4358.0,1
4117,2013-07-09,7,7212.0,4358.0,1
18328,2013-07-09,1,54.0,4358.0,1
18161,2013-07-09,2,12.0,4358.0,1
18235,2013-07-09,2,29.0,4358.0,1
1960,2013-12-29,9,204.0,4185.0,1
11732,2013-07-09,3,70.0,4358.0,1
7645,2013-07-09,6,136.0,4358.0,1
12476,2013-07-09,5,122.0,4358.0,1
17022,2013-07-09,2,79.0,4358.0,1
8689,2013-07-09,2,120.0,4358.0,1
6697,2013-07-09,2,40.0,4358.0,1
6533,2013-07-09,1,5.0,4358.0,1
8209,2013-07-09,4,99.0,4358.0,1
7754,2013-07-09,2,124.0,4358.0,1
7505,2013-07-09,3,129.0,4358.0,1
12254,2013-07-09,2,40.0,4358.0,1
4376,2013-07-09,3,68.0,4358.0,1
4012,2013-07-09,3,90.0,4358.0,1
5543,2013-12-26,3,45.0,4188.0,1
17399,2013-07-09,3,72.0,4358.0,1
9566,2013-07-09,3,65.0,4358.0,1
12936,2013-07-09,1,5.0,4358.0,1
9799,2013-07-09,4,124.0,4358.0,1
15417,2013-07-09,3,89.0,4358.0,1
11589,2013-07-09,3,49.0,4358.0,1
9796,2013-07-09,1,4.0,4358.0,1
17688,2013-07-09,1,29.0,4358.0,1
16844,2013-07-09,3,27.0,4358.0,1
16835,2013-07-09,2,14.0,4358.0,1
15227,2013-07-09,1,5.0,4358.0,1
5936,2013-09-24,4,95.0,4281.0,1
310,2014-01-05,3,42.0,4178.0,1
2290,2014-01-15,6,66.0,4168.0,1
1239,2013-07-09,1,35.0,4358.0,1
3592,2013-07-09,4,1500.0,4358.0,1
3578,2013-07-09,5,1505.0,4358.0,1
8731,2013-07-09,5,639.0,4358.0,1
1199,2013-07-09,7,5969.0,4358.0,1
3499,2013-07-09,6,3394.0,4358.0,1
6768,2013-12-15,5,4101.0,4199.0,1
17500,2013-07-09,4,778.0,4358.0,1
12430,2013-07-09,3,3937.0,4358.0,1
2627,2013-11-13,9,6909.0,4231.0,1
17663,2013-07-09,4,4827.0,4358.0,1
15076,2013-07-09,3,5768.0,4358.0,1
15062,2013-07-09,3,5838.0,4358.0,1
14974,2013-07-09,3,5793.0,4358.0,1
